Date,Location,Total Number Particpants,Total Number of Boats,Average Time Spent Fishing,Tournament Duration,Fish Type,Fish name,Sex,Boarded,Bycatch,Lenght (mm),Weight (Kg),Distance to coast,Zone
May-6-00,Club Náutico de La Parguera,124,31,10.5,2,8835290101,Dolphinfish,IF,TRUE,FALSE,770,3.18,,2
May-6-00,Club Náutico de La Parguera,124,31,10.5,2,8835290101,Dolphinfish,IF,TRUE,FALSE,770,3.63,,2
May-14-83,Ponce Yacht and Fishing Club,,23,8.5,2,8835290101,Dolphinfish,IF,TRUE,TRUE,770,3.18,,2
Sept-30-2011,Club Náutico de Boquerón,100,25,8,2,8835290101,Dolphinfish,F,TRUE,TRUE,770,3.63,,4
Oct-7-2011,Club Deportivo del Oeste,300,75,8,3,8835290101,Dolphinfish,F,TRUE,TRUE,770,1.27,,4
Oct-11-2014,Club Náutico de Boquerón,208,52,8,1,8835290101,Dolphinfish,F,TRUE,TRUE,770,3.5,,4
Nov-9-2013,Club Náutico de Guayama,220,55,7,2,8835290101,Dolphinfish,M,TRUE,TRUE,770,4.1,,3
Dec-9-00,Vistamar Marina,0,0,9,2,8835290101,Dolphinfish,IF,TRUE,FALSE,770,4,,1
Jan-14-2012,Cangrejos Yacht Club,119,31,,2,8835290101,Dolphinfish,M,TRUE,FALSE,769,4,,1
April-2-05,Club Náutico de Boquerón,100,25,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,769,3.63,,4
Jan-14-2012,Cangrejos Yacht Club,119,31,,2,8835290101,Dolphinfish,M,TRUE,FALSE,768,3.6,,1
Jan-23-2016,Club Náutico de San Juan,100,25,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,768,3.85,,1
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,768,4.03,,2
April-25-04,Asoc. Pescadores y Dueños de Bote de la Guancha,240,48,8.5,2,8835290101,Dolphinfish,IM,TRUE,FALSE,768,7.78,,2
May-19-2018,Club Náutico de Guayama-Ladies Tournament,24,6,7,1,8835290101,Dolphinfish,M,TRUE,FALSE,767,3.62,,3
December,Vistamar Marina,,,,,8835290101,Dolphinfish,U,TRUE,FALSE,767,2.7,,1
Jan-14-2012,Asoc. Pescadores Bo.  Jarealito,66,23,5,2,8835290101,Dolphinfish,F,TRUE,FALSE,766,3,,1
Jan-14-2012,Cangrejos Yacht Club,119,31,,2,8835290101,Dolphinfish,F,TRUE,FALSE,766,3,,1
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,766,3.44,,2
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,766,4.53,,2
April-01-2017,Ponce Yacht and Fishing Club,199,50,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,766,3.6,,2
Oct-15-2011,Club Náutico de San Juan,76,19,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,766,4,,1
Oct-27-2012,Club Náutico de Arecibo,164,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,766,3.5,,0
Feb-23-02,Marina Puerto del Rey,215,53,9,2,8835290101,Dolphinfish,IF,TRUE,FALSE,765,5,,3
Feb-23-02,Marina Puerto del Rey,215,53,9,2,8835290101,Dolphinfish,I,TRUE,FALSE,765,3.63,,3
Feb-4-06,Cangrejos Yacht Club,140,35,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,765,4.08,,1
Feb-4-06,Cangrejos Yacht Club,140,35,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,765,3.9,,1
March-18-00,Club Náutico de La Parguera,82,53,8,2,8835290101,Dolphinfish,IM,TRUE,FALSE,765,4.09,,2
March-18-00,Club Náutico de La Parguera,82,53,8,2,8835290101,Dolphinfish,IF,TRUE,FALSE,765,3.63,,2
March-25-06,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,765,4.53,,4
March-22-2014,Club Náutico de La Parguera,160,40,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,765,3.18,,0
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,765,3.9,,2
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,765,3.17,,2
April-28-2012,Asoc. Pescadores y Dueños de Bote de la Guancha,116,29,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,765,4.08,,2
August-12-2011,Cangrejos Yacht Club,148,34,8,3,8835290101,Dolphinfish,F,TRUE,TRUE,765,3.9,,1
Oct-15-2011,Club Náutico de San Juan,76,19,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,765,4.2,,1
Nov-17-2012,Club Náutico de Guayama,166,42,8,2,8835290101,Dolphinfish,U,TRUE,TRUE,765,3.6,,3
Nov-9-2013,Cangrejos Yacht Club,82,23,,1,8835290101,Dolphinfish,F,TRUE,TRUE,765,3.4,,1
Jan-14-2012,Asoc. Pescadores Bo.  Jarealito,66,23,5,2,8835290101,Dolphinfish,F,TRUE,FALSE,764,2.5,,1
Jan-14-2012,Cangrejos Yacht Club,119,31,,2,8835290101,Dolphinfish,F,TRUE,FALSE,764,2.5,,1
Jan-14-2012,Cangrejos Yacht Club,119,31,,2,8835290101,Dolphinfish,F,TRUE,FALSE,764,3.5,,1
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,764,3.62,,2
March-26-2022,Ponce Yacht and Fishing Club,165,42,,2,8835290101,Dolphinfish,F,TRUE,FALSE,764,4.03,,2
April-28-2012,Asoc. Pescadores y Dueños de Bote de la Guancha,116,29,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,764,3.63,,2
April-28-2012,Asoc. Pescadores y Dueños de Bote de la Guancha,116,29,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,764,3.18,,2
April-01-2017,Ponce Yacht and Fishing Club,199,50,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,764,3.6,,2
April-28-2012,Asoc. Pescadores y Dueños de Bote de la Guancha,116,29,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,763,3.17,,2
April-01-2017,Ponce Yacht and Fishing Club,199,50,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,763,3.6,,2
May-6-00,Club Náutico de La Parguera,124,31,10.5,2,8835290101,Dolphinfish,IF,TRUE,FALSE,763,3.63,,2
Jan-27-02,Cangrejos Yacht Club,172,38,9,2,8835290101,Dolphinfish,IM,TRUE,FALSE,762,4.09,30 mi off Hotels,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.76,20 mi off Morro,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.76,20 mi off Morro,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,5.26,4 mi off Los Pinos,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,762,5.26,4 mi off Los Pinos,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,5.26,4 mi off Los Pinos,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,5.26,4 mi off Los Pinos,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.78,7 mi off El Morro,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.78,7 mi off El Morro,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.78,7 mi off El Morro,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.78,7 mi off El Morro,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.32,4 mi off CYC,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.32,4 mi off CYC,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,0,11 mi off Los Pinos,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,0,11 mi off Los Pinos,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.78,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,7.32,11 mi off Vacia Talega,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.98,4 mi off Loíza,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,0,4 mi off Loíza,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,5.17,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,5.17,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,0,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,6.19,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,6.23,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.17,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.17,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.91,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.91,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.59,12 mi off Radares,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.59,12 mi off Radares,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.59,12 mi off Radares,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.59,12 mi off Radares,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,1.24,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,1.24,,1
Jan-13-07,Cangrejos Yacht Club,156,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.51,,1
Jan-19-08,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,6.15,,1
Jan-10-09,Cangrejos Yacht Club,332,83,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.51,,1
Jan-10-09,Cangrejos Yacht Club,332,83,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.76,,1
Jan-10-09,Cangrejos Yacht Club,332,83,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.79,,1
Jan-10-09,Cangrejos Yacht Club,332,83,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,762,3.56,,1
Jan-10-09,Cangrejos Yacht Club,332,83,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.56,,1
Jan-10-09,Cangrejos Yacht Club,332,83,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.9,,1
Jan-10-09,Cangrejos Yacht Club,332,83,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.9,,1
Jan-31-09,Club Náutico de San Juan,100,23,7,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.4,,1
Jan-14-2012,Cangrejos Yacht Club,119,31,,2,8835290101,Dolphinfish,M,TRUE,FALSE,762,2.2,,1
Jan-24-2015,Club Náutico de San Juan,100,25,6,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,2.95,,1
Jan-24-2015,Club Náutico de San Juan,100,25,6,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.63,,1
Jan-24-2015,Club Náutico de San Juan,100,25,6,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.18,,1
Feb-4-06,Cangrejos Yacht Club,140,35,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,762,3.62,,1
Feb-4-06,Cangrejos Yacht Club,140,35,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,762,3.62,,1
Feb-4-06,Cangrejos Yacht Club,140,35,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.9,,1
Feb-4-06,Cangrejos Yacht Club,140,35,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.98,,1
Feb-3-07,Club Deportivo del Oeste,88,22,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,762,0,,4
Feb-3-07,Club Deportivo del Oeste,88,22,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,762,0,,4
Feb-3-07,Club Deportivo del Oeste,88,22,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,762,0,,4
Feb-3-07,Club Deportivo del Oeste,88,22,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,762,0,,4
Feb-10-07,Club Náutico de San Juan,140,35,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.86,,1
Feb-23-2013,Club Deportivo del Oeste,136,34,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,4
Feb-02-2013,Cangrejos Yacht Club,116,29,,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,6.54,,1
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.27,,4
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.18,,4
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,2.81,,4
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,2.81,,4
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.9,,4
Feb-8-2014,Club Deportivo del Oeste,148,37,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.45,,4
Feb-28-2015,Club Deportivo del Oeste,100,25,6,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.36,,4
Feb-28-2015,Club Deportivo del Oeste,100,25,6,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,2.99,,4
Feb-28-2015,Club Deportivo del Oeste,100,25,6,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.27,,4
Feb-28-2015,Club Deportivo del Oeste,100,25,6,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.45,,4
Feb-28-2015,Club Deportivo del Oeste,100,25,6,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.81,,4
Feb-28-2015,Club Deportivo del Oeste,100,25,6,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.35,,4
Feb-27-2016,Club Deportivo del Oeste,136,34,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.99,,4
Feb-27-2016,Club Deportivo del Oeste,136,34,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,,,4
Feb-27-2016,Club Deportivo del Oeste,136,34,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,,,4
Feb-27-2016,Club Deportivo del Oeste,136,34,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,,,4
Feb-27-2016,Club Deportivo del Oeste,136,34,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,,,4
Feb-11-2017,Club Náutico de La Parguera-Ladies,64,16,6,1,8835290101,Dolphinfish,M,TRUE,FALSE,762,3.62,,2
Feb-04-2017,Cangrejos Yacht Club,40,10,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,1.1,35 mi off Carolina,1
Feb-20-2020,Cangrejos Yacht Club,99,25,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.85,,1
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.62,,2
March-7-09,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
March-7-09,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.53,,2
March-7-09,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.53,,2
March-7-09,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.62,,2
March-20-10,Ponce Yacht and Fishing Club,112,28,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
March-20-10,Ponce Yacht and Fishing Club,112,28,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,762,4.08,,2
March-20-10,Ponce Yacht and Fishing Club,112,28,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.62,,2
March-5-11,Club Náutico de La Parguera,236,59,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
March-5-11,Club Náutico de La Parguera,236,59,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.62,,2
March-5-11,Club Náutico de La Parguera,236,59,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.62,,2
March-5-11,Club Náutico de La Parguera,236,59,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.62,,2
March-5-11,Club Náutico de La Parguera,236,59,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
March-5-11,Club Náutico de La Parguera,236,59,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.62,,2
March-5-11,Club Náutico de La Parguera,236,59,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.62,,2
March-5-11,Club Náutico de La Parguera,236,59,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.62,,2
March-5-11,Club Náutico de La Parguera,236,59,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,762,3.17,,2
March-5-11,Club Náutico de La Parguera,236,59,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,762,4.08,,2
March-5-11,Club Náutico de La Parguera,236,59,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,762,3.63,,2
March-12-11,Ponce Yacht and Fishing Club,140,39,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,762,3.63,,2
March-12-11,Ponce Yacht and Fishing Club,140,39,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,762,3.17,,2
March-12-11,Ponce Yacht and Fishing Club,140,39,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,762,3.63,,2
March-12-11,Ponce Yacht and Fishing Club,140,39,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,762,4.54,,2
March-12-11,Ponce Yacht and Fishing Club,140,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.18,,2
March-12-11,Ponce Yacht and Fishing Club,140,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.63,,2
March-12-11,Ponce Yacht and Fishing Club,140,39,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,2.72,,2
March-19-11,Club Náutico de Boquerón,100,25,8,1,8835290101,Dolphinfish,F,FALSE,FALSE,762,4.08,,4
March-26-11,Club Náutico de Guayama,72,18,6,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.54,,2
March-10-2012,Club Deportivo del Oeste,100,25,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.63,,4
March-10-2012,Club Deportivo del Oeste,100,25,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,1.81,,4
March-24-2012,Ponce Yacht and Fishing Club,104,26,6.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
March-24-2012,Ponce Yacht and Fishing Club,104,26,6.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.63,,2
March-24-2012,Ponce Yacht and Fishing Club,104,26,6.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.63,,2
March-24-2012,Ponce Yacht and Fishing Club,104,26,6.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.18,,2
March-24-2012,Ponce Yacht and Fishing Club,104,26,6.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,762,4.08,,2
March-24-2012,Ponce Yacht and Fishing Club,104,26,6.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,762,3.18,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,0,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.63,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.63,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.99,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.63,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,762,3.63,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.63,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,762,4.08,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,762,3.63,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.18,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.18,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.63,,2
March-31-2012,Club Náutico de La Parguera,142,36,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.18,,2
March-23-2013,Club Náutico de Boquerón,140,35,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,7.26,,4
March-1-2014,Club Náutico de Boquerón,180,45,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.72,,4
March-1-2014,Club Náutico de Boquerón,180,45,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.27,,4
March-1-2014,Club Náutico de Boquerón,180,45,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.36,,4
March-22-2014,Club Náutico de La Parguera,160,40,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,5.22,,0
March-7-2015,Club Náutico de Boquerón,128,40,6.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.9,,4
March-7-2015,Club Náutico de Boquerón,128,40,6.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,762,3.08,,4
March-7-2015,Club Náutico de Boquerón,128,40,6.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.9,,4
March-7-2015,Club Náutico de Boquerón,128,40,6.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,2.72,,4
March-2-2019,Club Náutico de La Parguera,208,52,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.53,,2
March-2-2019,Club Náutico de La Parguera,208,52,7.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.63,,2
March-26-2019,Club Deportivo del Oeste,124,31,6.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.09,,4
March-26-2019,Club Deportivo del Oeste,124,31,6.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,,,4
March-12-22,Club Deportivo del Oeste,,,,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.35,,4
March-12-22,Club Deportivo del Oeste,,,,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.53,,4
March-19-2022,Club Nautico de la  Parguera,136,35,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,762,2.94,,2
March-19-2022,Club Nautico de la  Parguera,136,35,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,762,3.62,,2
April-26-03,Asoc. Pescadores Guanica,30,10,7,2,8835290101,Dolphinfish,IM,TRUE,FALSE,762,4.43,,2
April-26-03,Asoc. Pescadores Guanica,30,10,7,2,8835290101,Dolphinfish,I,TRUE,FALSE,762,2.27,,2
April-1-06,Ponce Yacht and Fishing Club,116,29,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,762,12.24,,2
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.09,,2
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,762,3.17,,2
April-22-06,Asoc. Pescadores y Dueños de Bote de la Guancha,168,42,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,762,3.17,,2
April-29-06,Club Náutico de La Parguera,168,42,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.62,,2
April-29-06,Club Náutico de La Parguera,168,42,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.17,,2
April-2-11,Cangrejos Yacht Club,110,34,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,762,4.09,,1
April-9-11,Asoc. Pescadores y Dueños de Bote de la Guancha,,,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
April-9-11,Asoc. Pescadores y Dueños de Bote de la Guancha,,,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
April-9-11,Asoc. Pescadores y Dueños de Bote de la Guancha,,,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,2.72,,2
April-9-11,Asoc. Pescadores y Dueños de Bote de la Guancha,,,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,4.08,,2
April-9-11,Asoc. Pescadores y Dueños de Bote de la Guancha,,,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,762,3.18,,2
April-9-11,Asoc. Pescadores y Dueños de Bote de la Guancha,,,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,762,3.18,,2
